6	37	9	9	9	9	0	0	9	9	9	9	9	9	9	9	9	9	9	9	9	
6	47	9	9	9	9	9	9	9	9	9	9	9	9	9	9	0	0	0	0	0	
8	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8	12	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
8	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	
8	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8	32	9	0	1	0	0	1	1	1	1	0	0	1	0	1	0	1	0	0	9	
8	37	9	9	9	9	1	1	9	9	9	9	9	9	9	9	9	9	9	9	9	
8	47	9	9	9	9	9	9	9	9	9	9	9	9	9	9	1	1	1	1	1	
9	10	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
9	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	
9	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9	32	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	
9	37	9	9	9	9	0	0	9	9	9	9	9	9	9	9	9	9	9	9	9	
9	47	9	9	9	9	9	9	9	9	9	9	9	9	9	9	0	0	0	0	0	
10	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	
10	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10	32	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	
10	37	9	9	9	9	0	0	9	9	9	9	9	9	9	9	9	9	9	9	9	
10	47	9	9	9	9	9	9	9	9	9	9	9	9	9	9	0	0	0	0	0	
11	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	
11	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11	32	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	
11	37	9	9	9	9	0	0	9	9	9	9	9	9	9	9	9	9	9	9	9	
11	47	9	9	9	9	9	9	9	9	9	9	9	9	9	9	0	0	0	0	0	
12	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12	22	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	9	
12	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12	32	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	
12	37	9	9	9	9	0	0	9	9	9	9	9	9	9	9	9	9	9	9	9	
12	47	9	9	9	9	9	9	9	9	9	9	9	9	9	9	0	0	0	0	0	
13	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	
13	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13	32	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	
13	37	9	9	9	9	0	0	9	9	9	9	9	9	9	9	9	9	9	9	9	
13	47	9	9	9	9	9	9	9	9	9	9	9	9	9	9	0	0	0	0	0	
22	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	
22	32	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	
22	37	9	9	9	9	0	0	9	9	9	9	9	9	9	9	9	9	9	9	9	
22	47	9	9	9	9	9	9	9	9	9	9	9	9	9	9	0	0	0	0	9	
23	32	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	
23	37	9	9	9	9	0	0	9	9	9	9	9	9	9	9	9	9	9	9	9	
23	47	9	9	9	9	9	9	9	9	9	9	9	9	9	9	0	0	0	0	0	
32	37	9	9	9	9	1	1	9	9	9	9	9	9	9	9	9	9	9	9	9	
32	47	9	9	9	9	9	9	9	9	9	9	9	9	9	9	1	1	1	0	9	
37	47	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	
